,kpca__kernel,kpca__n_components,kpca__gamma,kpca__degree,Accuracy,Fit_time
381,poly,700,0.03666666666666667,5.0,0.7446919038408399,2.7101524829864503
382,poly,1000,0.03666666666666667,5.0,0.7495403886893249,5.638668584823608
383,poly,1500,0.03666666666666667,5.0,0.7543907156673114,6.447249031066894
384,poly,2000,0.03666666666666667,5.0,0.7543907156673114,6.252031946182251
385,poly,100,0.03888888888888889,5.0,0.6688753799392098,4.575438928604126
386,poly,300,0.03888888888888889,5.0,0.722862669245648,2.0208737373352053
387,poly,500,0.03888888888888889,5.0,0.7392336741272911,2.255889368057251
388,poly,700,0.03888888888888889,5.0,0.7440840011052776,2.7692466259002684
389,poly,1000,0.03888888888888889,5.0,0.7489343280832643,5.568142366409302
390,poly,1500,0.03888888888888889,5.0,0.7537846550612508,6.448055362701416
391,poly,2000,0.03888888888888889,5.0,0.7537846550612508,6.473823499679566
392,poly,100,0.04111111111111111,5.0,0.6694814405452704,4.452854442596435
393,poly,300,0.04111111111111111,5.0,0.7222566086395874,1.9367973327636718
394,poly,500,0.04111111111111111,5.0,0.7398397347333517,2.29976544380188
395,poly,700,0.04111111111111111,5.0,0.7446919038408399,2.6466386318206787
396,poly,1000,0.04111111111111111,5.0,0.7489343280832643,5.605566787719726
397,poly,1500,0.04111111111111111,5.0,0.7537846550612508,6.21718463897705
398,poly,2000,0.04111111111111111,5.0,0.7537846550612508,6.161772727966309
399,poly,100,0.043333333333333335,5.0,0.670087501151331,4.422472906112671
400,poly,300,0.043333333333333335,5.0,0.7222566086395874,1.9702374458312988
401,poly,500,0.043333333333333335,5.0,0.7398397347333517,2.201890230178833
402,poly,700,0.043333333333333335,5.0,0.7446919038408399,2.646170949935913
403,poly,1000,0.043333333333333335,5.0,0.7483282674772036,5.404265260696411
404,poly,1500,0.043333333333333335,5.0,0.7543907156673114,6.121649265289307
405,poly,2000,0.043333333333333335,5.0,0.7543907156673114,6.227028465270996
406,poly,100,0.04555555555555556,5.0,0.6688753799392098,4.49546799659729
407,poly,300,0.04555555555555556,5.0,0.7222566086395874,1.9248435974121094
408,poly,500,0.04555555555555556,5.0,0.7398397347333517,2.237965297698975
409,poly,700,0.04555555555555556,5.0,0.7446919038408399,2.674000883102417
410,poly,1000,0.04555555555555556,5.0,0.748326425347702,5.398879718780518
411,poly,1500,0.04555555555555556,5.0,0.7537846550612508,6.202655267715454
412,poly,2000,0.04555555555555556,5.0,0.7537846550612508,6.10434513092041
413,poly,100,0.04777777777777778,5.0,0.6694814405452704,4.441423034667968
414,poly,300,0.04777777777777778,5.0,0.7222566086395874,1.9883718490600586
415,poly,500,0.04777777777777778,5.0,0.7398397347333517,2.2406387329101562
416,poly,700,0.04777777777777778,5.0,0.7446919038408399,2.730924367904663
417,poly,1000,0.04777777777777778,5.0,0.7477203647416414,5.29952301979065
418,poly,1500,0.04777777777777778,5.0,0.7543907156673114,6.10699234008789
419,poly,2000,0.04777777777777778,5.0,0.7543907156673114,5.982492351531983
420,poly,100,0.05,5.0,0.670087501151331,4.538638877868652
421,poly,300,0.05,5.0,0.7222566086395874,1.9921715259552002
422,poly,500,0.05,5.0,0.7392336741272911,2.2696513175964355
423,poly,700,0.05,5.0,0.7440840011052776,2.788930082321167
424,poly,1000,0.05,5.0,0.748326425347702,5.35873384475708
425,poly,1500,0.05,5.0,0.7537828129317491,5.83284068107605
426,poly,2000,0.05,5.0,0.7537828129317491,6.028713417053223
